investment_amount,annual_turnover,years_in_business,number_of_employees,udyam_registered,gst_registered,gender,social_category,minority_status,disability_status,age,rural_urban,state,north_east_region,aspirational_district,exporter,startup_dpiit,green_business,women_owned,investment_turnover_ratio,turnover_per_employee,compliance_score,msme_category,mudra,standup_india,cgtmse,startup_seed,clcss,export_scheme,neids,aspirational_scheme
298771096,2470700802,18,273,0,1,0,2,0,0,28,1,8,0,1,0,0,1,1,0.1209256481550591,9017156.211678833,1,2,0,1,0,0,0,0,0,1
404331499,952167939,17,120,1,1,0,0,0,0,39,1,15,0,0,0,0,0,0,0.4246430508886909,7869156.520661157,2,2,0,0,1,0,0,0,0,0
41081642,1157650955,24,259,0,1,0,1,0,0,62,0,10,0,0,0,0,1,0,0.03548707128610534,4452503.673076923,1,2,0,1,0,0,0,0,0,0
360720388,1063230738,23,70,0,1,1,2,0,0,57,0,10,0,0,0,0,0,0,0.339268208459876,14975080.816901408,1,2,0,1,0,0,0,0,0,0
266370296,1042652937,9,183,1,1,1,1,0,0,39,0,3,0,0,0,0,0,0,0.25547359652670926,5666592.048913044,2,2,0,1,1,0,0,0,0,0
190742449,342319229,1,247,1,1,0,2,0,0,21,1,19,0,0,0,1,1,0,0.5572063509257134,1380319.4717741935,2,2,0,1,1,1,0,0,0,0
401941170,300383056,5,118,0,0,0,1,0,0,48,1,11,0,0,0,0,1,0,1.3380953440393277,2524227.3613445377,0,2,0,1,0,0,0,0,0,0
219553398,848042575,2,31,1,0,0,0,0,0,60,1,23,0,0,0,0,0,1,0.258894310513957,26501330.46875,1,2,0,1,1,0,0,0,0,0
313982934,2472040504,18,149,1,1,1,3,0,0,34,0,18,1,0,0,0,1,0,0.12701366881526888,16480270.026666667,2,2,0,1,1,0,0,0,1,0
382167557,8497530,4,16,1,0,1,0,0,0,43,0,2,0,0,0,1,0,1,44.97395266931065,499854.70588235295,1,2,0,1,1,1,0,0,0,0
56061553,631115958,6,273,1,1,0,3,0,1,28,0,0,0,0,1,0,1,0,0.08882924318508637,2303342.9124087594,2,2,0,1,1,0,0,1,0,0
456130361,1526654602,6,102,1,1,1,2,0,0,55,0,5,0,0,1,0,0,0,0.2987777065641874,14821889.339805825,2,2,0,1,1,0,0,1,0,0
61045797,921713226,9,72,1,0,1,1,1,0,51,0,1,0,0,0,0,0,0,0.06623079197712327,12626208.575342465,1,2,0,1,1,0,0,0,0,0
279735203,192214815,0,193,1,1,0,1,0,0,43,1,25,1,0,0,0,0,1,1.4553259151469364,990798.0154639175,2,2,0,0,1,0,0,0,1,0
341084427,1147265254,10,111,0,1,1,0,0,0,27,1,19,0,0,0,0,1,0,0.2973021500594472,10243439.767857144,1,2,0,0,0,0,0,0,0,0
183044626,775114402,22,293,1,1,0,3,0,0,22,0,24,0,0,1,0,0,0,0.23615175423336832,2636443.544217687,2,2,0,1,1,0,0,1,0,0
460188092,2048202631,6,277,0,1,0,3,1,0,39,0,9,0,1,0,0,0,0,0.22467898674197193,7367635.363309353,1,2,0,1,0,0,0,0,0,1
141399258,1455339946,5,106,1,1,0,2,0,0,48,0,11,0,0,0,0,0,0,0.09715892035498425,13601307.906542055,2,2,0,1,1,0,0,0,0,0
451247900,1165678177,5,37,0,1,0,1,0,0,58,0,9,0,0,0,1,0,0,0.38711190491206054,30675741.5,1,2,0,1,0,1,0,0,0,0
295171073,754509944,12,291,0,1,1,3,0,0,56,1,15,0,0,0,0,0,0,0.3912089892996705,2583938.164383562,1,2,0,1,0,0,0,0,0,0
314969008,795660212,15,181,1,1,1,3,0,0,53,0,6,0,0,0,1,1,0,0.3958586879849426,4371759.406593407,2,2,0,1,1,0,0,0,0,0
365754634,1810000186,12,143,1,1,0,1,0,0,38,0,7,0,0,0,0,0,0,0.20207436254811834,12569445.736111112,2,2,0,1,1,0,0,0,0,0
86883786,2291113606,1,114,1,1,0,0,0,0,58,1,1,0,0,1,0,0,1,0.03792207672921389,19922727.00869565,2,2,0,1,1,0,0,1,0,0
92268436,1996714718,18,238,0,1,0,1,0,0,30,1,2,0,0,0,0,0,1,0.04621012462221449,8354454.887029288,1,2,0,1,0,0,0,0,0,0
334664175,2209547793,18,94,1,1,0,3,0,0,46,0,16,0,0,0,1,0,1,0.15146274541278376,23258397.821052633,2,2,0,1,1,0,0,0,0,0
439509089,2308844135,18,260,0,0,1,0,0,0,35,0,18,0,1,0,0,0,0,0.1903589255537343,8846146.111111112,0,2,0,0,0,0,0,0,0,1
395463233,1103016653,17,107,0,1,0,2,0,0,52,0,19,1,0,0,0,0,0,0.3585287960665733,10213117.157407407,1,2,0,1,0,0,0,0,1,0
31497110,150009787,24,244,0,0,0,1,1,0,37,0,17,0,0,1,0,0,1,0.20996703228458666,612284.8448979591,0,1,0,1,0,0,0,1,0,0
76523687,1714361396,5,23,1,1,0,1,0,0,21,0,13,0,0,0,0,0,0,0.0446368467779959,71431724.83333333,2,2,0,1,1,0,0,0,0,0
157602604,1762292539,1,271,0,1,0,0,0,0,35,1,6,0,0,0,0,0,0,0.08943044382404297,6479016.6875,1,2,0,0,0,0,0,0,0,0
447729673,457869475,18,140,1,1,1,3,0,0,46,1,26,0,1,1,0,0,0,0.9778543809284199,3247301.2411347516,2,2,0,1,1,0,0,1,0,1
437757607,1568911888,5,82,1,1,0,0,0,0,54,0,26,0,0,0,0,0,1,0.27901988000041217,18902552.86746988,2,2,0,1,1,0,0,0,0,0
99266685,1687201515,19,156,0,0,0,1,1,0,24,0,2,0,0,0,0,0,0,0.05883510894142653,10746506.464968152,0,2,0,1,0,0,0,0,0,0
400954367,177368776,22,19,1,1,1,0,0,0,47,0,5,1,0,0,0,0,0,2.2605690459262737,8868438.8,2,2,0,0,1,0,0,0,1,0
257797763,1854126291,21,69,1,1,0,0,0,0,60,0,14,0,0,0,0,1,0,0.13904002338585036,26487518.442857143,2,2,0,0,1,0,0,0,0,0
459832573,224593080,14,132,1,1,1,2,0,0,27,0,1,0,0,0,0,0,0,2.0474031121199143,1688669.7744360901,2,2,0,1,1,0,0,0,0,0
67166688,2329613979,5,256,1,1,0,3,0,0,56,0,17,0,1,0,0,0,0,0.028831681375813174,9064645.832684824,2,2,0,1,1,0,0,0,0,1
357590090,410557809,2,209,1,1,1,0,0,0,49,1,21,0,1,1,1,0,1,0.870985964193447,1955037.1857142858,2,2,0,1,1,1,0,1,0,1
178772678,383339235,10,10,1,1,0,1,0,0,41,1,19,0,0,0,0,0,0,0.4663563267497095,34849021.36363637,2,2,0,1,1,0,0,0,0,0
134742256,907116890,7,140,1,1,0,0,0,0,35,1,10,0,0,0,0,0,0,0.1485390221887071,6433453.120567376,2,2,0,0,1,0,0,0,0,0
162019162,142158087,24,135,1,0,0,3,0,0,27,0,1,0,0,0,0,0,0,1.139711178445225,1045280.0514705882,1,2,0,1,1,0,0,0,0,0
365892851,2156839007,21,255,0,1,0,3,0,0,62,0,27,1,0,0,0,1,1,0.1696430979052471,8425152.37109375,1,2,0,1,0,0,0,0,1,0
279639287,5059648,17,258,1,0,1,1,0,0,48,0,23,0,0,0,1,0,1,55.26851506893067,19535.320463320462,1,2,0,1,1,0,0,0,0,0
58421649,86149712,16,94,1,1,0,3,1,0,29,1,6,0,0,1,0,0,0,0.6781409590998869,906839.0736842105,2,1,0,1,1,0,0,1,0,0
92986869,338721080,18,241,1,1,1,1,0,0,50,1,22,0,1,1,0,0,0,0.2745234182811314,1399673.8842975206,2,1,0,1,1,0,0,1,0,1
451960572,1086203848,18,237,1,0,1,3,0,0,52,0,6,0,1,0,0,0,0,0.4160918527549795,4563881.714285715,1,2,0,1,1,0,0,0,0,1
442757835,2222421612,23,165,1,1,0,0,0,0,64,1,19,0,0,0,1,0,0,0.19922315028350113,13388082.0,2,2,0,0,1,0,0,0,0,0
52082472,64457857,20,148,1,1,1,1,0,0,33,0,23,0,1,0,0,0,0,0.8080081097327187,432603.067114094,2,1,0,1,1,0,0,0,0,1
366923844,163916639,16,218,1,1,0,3,0,0,53,0,18,0,0,0,0,0,1,2.238478314343193,748477.803652968,2,2,0,1,1,0,0,0,0,0
38919913,1136417644,3,108,1,1,1,2,0,0,22,0,19,0,0,1,0,0,1,0.034247895719711395,10425849.944954129,2,2,0,1,1,0,0,1,0,0
147936451,2096560712,6,231,0,1,1,2,0,0,40,1,14,0,0,0,0,0,0,0.0705614915335867,9036899.620689655,1,2,0,1,0,0,0,0,0,0
459787524,2207945565,4,70,1,0,0,1,0,0,42,1,20,1,1,0,0,0,1,0.20824223707333916,31097824.85915493,1,2,0,1,1,0,0,0,1,1
8627835,2461857253,15,221,1,1,0,2,0,0,55,1,16,0,1,1,0,1,1,0.0035046040894457157,11089447.085585585,2,2,0,1,1,0,0,1,0,1
219976863,1406546500,5,74,0,1,1,0,0,0,46,1,11,0,1,1,1,1,0,0.15639501633511937,18753953.333333332,1,2,0,0,0,1,0,1,0,1
223396667,1781476734,13,179,1,0,0,0,0,0,23,0,24,0,1,0,0,0,0,0.12539971059459276,9897092.966666667,1,2,0,0,1,0,0,0,0,1
445388361,583595810,19,80,1,1,0,3,0,0,61,0,11,0,0,0,1,0,0,0.7631795030139447,7204886.543209877,2,2,0,1,1,0,0,0,0,0
235262878,1017789056,1,159,0,1,0,0,0,0,41,0,18,0,0,0,0,0,0,0.23115092108914273,6361181.6,1,2,0,0,0,0,0,0,0,0
40316746,859231773,24,169,1,1,0,1,0,0,49,0,14,0,0,0,0,0,0,0.0469218518448318,5054304.5470588235,2,2,0,1,1,0,0,0,0,0
197912180,562163651,17,161,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0.3520543871804789,3470145.9938271604,1,2,0,0,1,0,0,0,0,0
417037687,2003345329,17,32,1,0,1,3,0,0,41,0,16,0,1,1,0,1,0,0.2081706437501716,60707434.21212121,1,2,0,1,1,0,0,1,0,1
249548617,1311682072,12,121,1,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0.19025084060899566,10751492.393442623,1,2,0,0,1,0,0,1,0,0
307920283,2404879875,17,215,0,1,1,3,0,0,63,1,23,0,0,0,0,0,0,0.1280397769855179,11133703.125,1,2,0,1,0,0,0,0,0,0
227252743,1843559512,16,3,1,1,1,1,0,0,23,0,21,0,0,0,0,0,0,0.12326846049585599,460889878.0,2,2,0,1,1,0,0,0,0,0
421187553,1309362466,12,228,1,1,1,2,0,0,46,0,22,0,0,0,0,0,0,0.3216737638470891,5717740.026200874,2,2,0,1,1,0,0,0,0,0
63165654,1101805510,11,48,1,1,0,0,1,0,64,0,5,0,0,1,1,0,0,0.057329223142722145,22485826.734693877,2,2,0,0,1,0,0,1,0,0
446181479,67785521,2,167,1,1,0,3,0,0,48,0,16,0,0,0,0,1,0,6.582253346075877,403485.24404761905,2,2,0,1,1,0,0,0,0,0
250391119,2291950442,21,11,1,1,1,1,0,0,56,0,3,1,0,0,0,0,0,0.10924805104959244,190995870.16666666,2,2,0,1,1,0,0,0,1,0
409836794,1114968440,6,238,1,1,0,2,0,0,55,0,21,0,0,0,0,0,0,0.36757703530372837,4665139.916317992,2,2,0,1,1,0,0,0,0,0
16511413,485985507,0,278,0,1,0,2,0,0,41,1,15,0,0,0,0,0,0,0.03397511392459052,1741883.5376344086,1,1,0,0,0,0,0,0,0,0
230748420,137908241,4,241,1,1,0,2,0,0,43,0,24,0,1,1,0,0,0,1.6732025341893635,569868.7644628099,2,2,0,1,1,0,0,1,0,1
125383192,1081901959,20,192,0,1,0,0,0,0,22,0,5,0,0,0,0,0,0,0.11589145471184838,5605709.632124352,1,2,0,0,0,0,0,0,0,0
119347196,357549087,0,12,1,1,1,2,0,0,25,1,26,1,0,0,0,0,0,0.33379247774783866,27503775.923076924,2,2,0,0,1,0,0,0,1,0
454894690,1260326847,3,53,1,0,0,2,0,0,23,1,5,0,0,0,0,0,1,0.3609339043454226,23339386.055555556,1,2,0,1,1,0,0,0,0,0
84465163,95362008,0,55,1,1,0,2,0,0,29,0,10,1,0,1,0,0,0,0.8857317907385949,1702893.0,2,1,0,0,1,0,0,1,1,0
160877868,1977543554,12,21,1,1,1,0,1,0,61,1,18,0,0,0,0,1,0,0.08135237658520245,89888343.36363636,2,2,0,0,1,0,0,0,0,0
2001740,2155040153,13,19,1,1,1,1,0,0,42,0,3,0,0,0,0,0,1,0.0009288643630535341,107752007.65,2,2,0,1,1,0,0,0,0,0
113414531,1565328451,14,59,1,1,0,2,0,0,40,1,26,0,0,1,0,0,0,0.07245414267854884,26088807.516666666,2,2,0,1,1,0,0,1,0,0
167109544,1179973801,16,151,1,1,0,1,1,0,61,0,6,0,0,1,0,0,1,0.14162140186227626,7762985.532894737,2,2,0,1,1,0,0,1,0,0
123825237,1516343843,11,259,1,1,1,2,0,0,56,1,1,0,0,0,0,0,1,0.08166039483060678,5832091.703846154,2,2,0,1,1,0,0,0,0,0
98182551,2042097205,6,58,1,1,0,2,0,0,24,1,8,0,0,1,1,0,0,0.04807927395009618,34611817.0338983,2,2,0,1,1,0,0,1,0,0
494392214,852364879,22,216,1,1,0,0,0,0,54,0,18,0,0,0,0,1,0,0.5800241488128887,3927948.751152074,2,2,0,0,1,0,0,0,0,0
191359290,2121858770,18,62,0,1,0,2,0,0,52,0,23,0,0,1,0,0,0,0.09018474396852307,33680297.93650793,1,2,0,1,0,0,0,1,0,0
343040193,2043333457,22,146,1,1,1,3,0,0,35,0,27,0,0,1,0,0,0,0.16788262907208756,13900227.598639457,2,2,0,1,1,0,0,1,0,0
192992575,2469245689,2,239,1,1,1,2,0,0,35,0,14,0,0,0,0,0,1,0.07815851447330055,10288523.704166668,2,2,0,1,1,0,0,0,0,0
54733048,2304979435,17,293,0,1,0,1,0,0,37,1,13,0,0,1,0,0,0,0.02374556889539209,7840066.105442177,1,2,0,1,0,0,0,1,0,0
47378684,1709624632,3,182,1,1,1,3,0,0,62,0,18,0,1,0,1,0,0,0.027712916090160244,9342211.103825137,2,2,0,1,1,1,0,0,0,1
457725926,1565227264,2,95,1,1,1,0,1,0,50,0,27,1,0,1,1,1,0,0.29243416354621193,16304450.666666666,2,2,0,0,1,1,0,1,1,0
44955106,52275393,11,78,1,0,1,3,1,0,56,0,14,0,0,0,1,0,1,0.859966851708473,661713.835443038,1,1,0,1,1,0,0,0,0,0
75082355,1758323063,22,142,0,1,1,3,1,0,33,0,1,0,0,1,0,0,0,0.04270111479354399,12295965.475524476,1,2,0,1,0,0,0,1,0,0
389746739,1070396302,11,105,1,1,1,3,0,0,26,0,16,1,0,1,0,0,0,0.3641144293077776,10098078.320754716,2,2,0,1,1,0,0,1,1,0
18417940,698420224,16,261,1,1,0,3,0,0,51,1,13,0,1,0,0,1,1,0.026370857172700005,2665726.045801527,2,2,0,1,1,0,0,0,0,1
140193021,510667956,5,95,1,1,0,3,0,0,40,0,17,0,0,0,1,0,1,0.2745287208220116,5319457.875,2,2,0,1,1,1,0,0,0,0
186615106,215044003,14,223,1,1,1,1,0,0,36,0,9,0,0,0,0,1,1,0.8677996248618957,960017.8705357143,2,2,0,1,1,0,0,0,0,0
247932162,64409645,1,190,1,1,1,3,0,0,40,1,5,1,0,0,0,1,0,3.84930173347017,337223.2722513089,2,2,0,1,1,0,0,0,1,0
326210832,667107916,7,129,1,1,1,1,0,0,22,1,20,0,0,0,0,0,0,0.48899259578117105,5131599.353846154,2,2,0,1,1,0,0,0,0,0
298021894,1052267318,13,195,1,1,0,1,0,0,36,1,22,0,1,1,1,0,1,0.2832188063041042,5368710.806122449,2,2,0,1,1,0,0,1,0,1
331339002,1539978536,4,20,1,0,1,1,1,0,55,1,16,0,0,0,0,0,0,0.21515819476645082,73332311.23809524,1,2,0,1,1,0,0,0,0,0
109827577,508489343,2,299,0,1,0,0,0,0,39,1,6,0,0,0,0,0,0,0.21598796178509494,1694964.4766666666,1,2,0,0,0,0,0,0,0,0
460181869,1755729389,9,240,1,1,1,3,0,0,59,1,17,1,0,0,0,1,0,0.26210295938601336,7285184.186721992,2,2,0,1,1,0,0,0,1,0
161372081,1263090931,6,235,1,1,0,2,1,0,56,1,1,0,0,0,0,0,1,0.12775967027526725,5352080.216101695,2,2,0,1,1,0,0,0,0,0
4400915,495838603,10,85,1,1,1,0,0,0,52,0,6,0,0,0,0,0,1,0.008875700610031565,5765565.151162791,2,1,0,1,1,0,0,0,0,0
48732668,1747432576,14,94,0,1,0,2,0,0,55,0,5,0,1,0,0,0,0,0.027888153535322355,18394027.115789473,1,2,0,1,0,0,0,0,0,1
275295859,364106920,1,42,1,1,1,3,0,0,24,0,0,1,0,0,0,0,1,0.7560852132222996,8467602.790697675,2,2,0,1,1,0,0,0,1,0
317245780,1579279295,4,74,1,1,0,3,0,0,53,0,17,0,0,1,0,0,0,0.2008800981583944,21057057.266666666,2,2,0,1,1,0,0,1,0,0
466440954,29343736,10,115,1,1,0,2,0,0,26,0,2,0,0,1,1,0,1,15.89575840323269,252963.24137931035,2,2,0,1,1,0,0,1,0,0
174492401,2163890481,7,190,1,1,1,1,0,0,52,1,10,0,0,0,1,0,0,0.08063827742276654,11329269.534031413,2,2,0,1,1,0,0,0,0,0
135954403,186843163,12,125,0,1,1,3,1,0,23,0,14,0,0,0,0,0,0,0.7276391605100414,1482882.246031746,1,2,0,1,0,0,0,0,0,0
417878624,2266068953,10,6,1,0,0,2,1,0,41,1,2,0,1,0,0,0,0,0.18440684395872978,323724136.14285713,1,2,0,1,1,0,0,0,0,1
495734545,239582260,16,42,1,1,1,0,0,0,60,0,0,0,0,0,0,0,1,2.0691621446881663,5571680.465116279,2,2,0,1,1,0,0,0,0,0
117079456,2465345926,14,58,1,1,0,2,0,0,46,0,2,0,0,0,0,0,1,0.04749007217111727,41785524.16949152,2,2,0,1,1,0,0,0,0,0
286114521,2067722981,0,10,0,1,1,0,0,0,27,0,17,0,1,0,1,1,1,0.13837178552963436,187974816.45454547,1,2,0,0,0,1,0,0,0,1
10217273,337471693,18,89,0,1,0,0,1,0,59,0,14,0,0,1,0,0,0,0.030275940713415803,3749685.4777777777,1,1,0,0,0,0,0,1,0,0
185810444,2076006849,15,111,1,1,0,3,0,0,52,1,26,0,0,0,0,0,0,0.08950377210942247,18535775.4375,2,2,0,1,1,0,0,0,0,0
426900531,2407698183,18,39,0,1,1,0,0,0,57,0,13,0,1,0,0,0,0,0.17730649706715898,60192454.575,1,2,0,0,0,0,0,0,0,1
437343507,1443181502,12,167,1,1,0,3,0,0,35,0,4,1,0,1,0,0,0,0.3030412363870215,8590366.083333334,2,2,0,1,1,0,0,1,1,0
118294006,1426446508,22,11,1,1,0,2,0,0,24,1,21,0,0,0,0,0,0,0.08292915665160774,118870542.33333333,2,2,0,1,1,0,0,0,0,0
25689001,663743414,21,110,1,0,1,1,0,0,37,1,16,0,0,1,0,0,0,0.03870321033618089,5979670.396396397,1,2,0,1,1,0,0,1,0,0
385857498,665669893,22,16,1,1,0,0,0,0,58,0,27,1,0,0,0,0,0,0.5796529202806339,39157052.52941176,2,2,0,0,1,0,0,0,1,0
411784554,1719567652,3,33,1,1,0,3,0,0,38,1,18,0,0,0,0,0,0,0.23946981863818534,50575519.176470585,2,2,0,1,1,0,0,0,0,0
7711432,1574277944,10,233,1,1,0,1,0,0,37,1,15,0,0,0,0,0,0,0.004898392958176137,6727683.521367521,2,2,0,1,1,0,0,0,0,0
167302920,2240452832,17,188,0,1,1,0,0,0,62,0,18,0,0,0,0,1,1,0.07467370771469395,11854247.78835979,1,2,0,1,0,0,0,0,0,0
445464100,2403555647,17,224,1,1,0,2,0,0,34,0,23,0,0,0,0,0,1,0.18533546347082536,10682469.542222222,2,2,0,1,1,0,0,0,0,0
154799641,21784360,9,59,1,1,0,0,0,0,21,1,19,0,0,1,0,0,0,7.105998702463662,363072.6666666667,2,2,0,0,1,0,0,1,0,0
349367136,1837687757,16,51,1,1,0,2,0,0,53,1,27,0,0,0,0,0,1,0.19011234878128844,35340149.17307692,2,2,0,1,1,0,0,0,0,0
215800880,1439411044,12,271,1,1,0,2,0,0,37,0,20,0,0,0,0,0,0,0.1499230402251082,5291952.367647059,2,2,0,1,1,0,0,0,0,0
99648437,848397127,24,43,0,1,0,2,0,0,52,0,22,1,0,0,0,0,0,0.11745494381258678,19281752.886363637,1,2,0,1,0,0,0,0,1,0
234390167,148392998,13,27,1,1,1,2,0,0,60,0,5,0,0,0,0,0,0,1.5795230811394276,5299749.928571428,2,2,0,1,1,0,0,0,0,0
139595148,1237688012,6,56,1,1,0,3,0,0,62,0,19,0,0,0,0,1,1,0.11278702430157575,21713824.771929823,2,2,0,1,1,0,0,0,0,0
429125192,750032487,9,121,1,1,1,3,0,0,51,1,7,0,0,0,0,0,0,0.5721421389949177,6147807.270491803,2,2,0,1,1,0,0,0,0,0
324194684,1228818587,2,113,1,1,1,3,0,0,58,0,14,0,0,0,0,0,0,0.26382631835644077,10779110.412280701,2,2,0,1,1,0,0,0,0,0
242253027,881836281,1,115,0,1,0,1,0,0,59,1,10,0,0,0,0,0,0,0.2747142887459466,7602036.905172414,1,2,0,1,0,0,0,0,0,0
350665060,2219997009,18,109,0,1,0,2,0,0,47,0,22,0,0,0,0,0,0,0.15795744697872363,20181790.990909092,1,2,0,1,0,0,0,0,0,0
404513695,1131338130,6,175,0,1,1,0,0,0,37,0,4,0,1,0,0,0,0,0.35755331135391566,6428057.556818182,1,2,0,0,0,0,0,0,0,1
264730922,2490335461,4,112,0,1,1,1,0,0,50,1,9,0,0,0,0,0,0,0.10630331778169089,22038366.911504425,1,2,0,1,0,0,0,0,0,0
272077271,901561951,2,100,0,1,1,1,0,0,59,1,16,0,1,0,0,1,0,0.3017843315109198,8926355.95049505,1,2,0,1,0,0,0,0,0,1
344078930,738319637,24,8,1,0,0,1,0,0,26,0,11,0,0,0,0,0,0,0.4660297685323115,82035515.22222222,1,2,0,1,1,0,0,0,0,0
225593652,1123870011,1,135,1,0,1,1,0,0,31,0,17,0,0,1,0,0,1,0.20072930996578633,8263750.080882353,1,2,0,1,1,0,0,1,0,0
71819010,382149388,22,251,1,1,1,0,0,0,26,0,18,0,0,0,0,1,1,0.1879343839537056,1516465.8253968253,2,1,0,1,1,0,1,0,0,0
327971051,2131807766,21,240,0,1,0,2,0,0,50,0,16,0,0,1,0,0,0,0.1538464471688924,8845675.37759336,1,2,0,1,0,0,0,1,0,0
37793721,250028632,5,222,1,1,0,0,0,0,38,0,5,0,0,1,0,0,1,0.1511575716210071,1121204.6278026905,2,1,0,1,1,0,0,1,0,0
385185298,1797105691,13,145,1,1,1,2,0,0,61,0,10,0,0,0,1,0,0,0.21433647431795014,12308943.089041095,2,2,0,1,1,0,0,0,0,0
139669554,1598981369,6,4,1,1,0,1,0,0,24,0,25,0,0,1,0,1,1,0.08734908149680318,319796273.8,2,2,0,1,1,0,0,1,0,0
80907020,2383076865,21,282,1,1,1,1,1,0,52,0,23,0,0,1,0,1,0,0.03395065478345338,8420766.307420494,2,2,0,1,1,0,0,1,0,0
442698075,2467978717,1,197,1,1,1,3,1,0,29,1,1,0,0,0,0,0,0,0.17937677977983277,12464538.974747475,2,2,0,1,1,0,0,0,0,0
236765030,1816440592,10,128,0,1,0,3,0,0,23,0,1,0,0,1,0,0,0,0.13034559506785917,14080934.821705427,1,2,0,1,0,0,0,1,0,0
82109390,2430084449,20,261,1,1,1,1,0,0,47,0,16,0,0,0,0,0,0,0.03378869816643615,9275131.484732825,2,2,0,1,1,0,0,0,0,0
123612822,2416847269,2,91,0,1,0,1,1,0,23,0,23,1,0,0,0,0,0,0.0511463109541051,26270079.010869566,1,2,0,1,0,0,0,0,1,0
307003366,1569802174,8,259,1,1,0,2,0,0,47,1,16,0,0,0,0,0,0,0.19556818743737567,6037700.669230769,2,2,0,1,1,0,0,0,0,0
411770681,933170415,7,94,1,1,1,1,0,0,56,1,13,0,0,0,0,0,1,0.44125989630601403,9822846.47368421,2,2,0,1,1,0,0,0,0,0
75512007,236014695,10,257,1,1,0,2,0,0,33,1,25,0,1,0,0,1,1,0.31994620792596745,914785.6395348837,2,1,0,1,1,0,1,0,0,1
111519012,1589097932,17,136,1,1,0,1,0,0,28,1,27,0,0,1,0,0,0,0.07017755777296074,11599254.97810219,2,2,0,1,1,0,0,1,0,0
191002676,1198350686,0,13,0,1,0,0,0,0,34,0,21,0,0,0,0,0,0,0.159387963867375,85596477.57142857,1,2,0,0,0,0,0,0,0,0
56399981,774958310,14,198,1,1,0,1,0,0,46,1,19,0,0,0,0,1,0,0.07277808392973026,3894262.864321608,2,2,0,1,1,0,0,0,0,0
130518819,790650238,3,178,1,1,0,2,0,0,57,0,17,0,0,0,0,0,0,0.1650778214714484,4417040.43575419,2,2,0,1,1,0,0,0,0,0
314323382,2373184367,3,112,1,1,0,2,0,0,49,0,19,1,0,1,0,0,0,0.13244794051331793,21001631.566371683,2,2,0,1,1,0,0,1,1,0
435333641,1271194006,9,264,1,1,0,0,0,0,23,1,15,0,0,0,0,0,0,0.34246042586951875,4796958.513207547,2,2,0,0,1,0,0,0,0,0
59746035,925634159,10,79,1,1,0,2,0,0,44,1,15,0,0,0,1,0,0,0.06454605672720636,11570426.9875,2,2,0,1,1,0,0,0,0,0
191250833,860700363,17,256,0,0,0,3,0,0,35,0,7,0,0,0,0,0,0,0.22220373198308535,3349028.6498054476,0,2,0,1,0,0,0,0,0,0
342323475,362139277,22,74,0,1,0,0,0,0,57,0,1,0,0,0,0,0,0,0.9452812655135409,4828523.693333333,1,2,0,0,0,0,0,0,0,0
341381900,430733391,14,161,0,1,0,1,0,1,34,1,23,0,0,0,0,0,0,0.7925596351257578,2658848.092592593,1,2,0,1,0,0,0,0,0,0
391501692,2462404636,2,201,1,0,0,1,0,0,60,0,15,1,0,0,0,0,0,0.15899161580404383,12190121.96039604,1,2,0,1,1,0,0,0,1,0
22902311,946140249,6,33,1,1,0,1,1,0,51,0,15,1,0,0,0,0,1,0.024206042391706727,27827654.38235294,2,2,0,1,1,0,0,0,1,0
262676680,178853260,6,73,1,1,0,2,0,0,31,0,1,0,0,0,0,0,0,1.468671460231301,2416935.945945946,2,2,0,1,1,0,0,0,0,0
196357135,99459555,16,293,0,1,0,1,0,0,46,1,9,0,1,0,1,0,1,1.974241017122578,338297.806122449,1,2,0,1,0,0,0,0,0,1
350417714,1779640648,21,198,1,1,0,1,0,0,21,1,26,0,0,0,0,1,0,0.196903635684487,8942917.82914573,2,2,0,1,1,0,0,0,0,0
402978575,1602253294,19,240,0,1,0,1,0,0,45,0,15,0,0,0,0,0,0,0.25150740913283626,6648353.917012448,1,2,0,1,0,0,0,0,0,0
451201286,2034165517,23,74,1,0,0,3,0,0,41,0,3,0,0,1,0,0,1,0.2218114907599176,27122206.893333334,1,2,0,1,1,0,0,1,0,0
141016269,639240818,15,31,0,1,0,3,1,0,54,0,9,0,0,0,0,0,0,0.22059960003899562,19976275.5625,1,2,0,1,0,0,0,0,0,0
352612923,1766515595,15,14,1,1,0,3,0,0,23,0,18,0,1,0,0,0,0,0.19960928949534165,117767706.33333333,2,2,0,1,1,0,0,0,0,1
47527053,2398443060,7,205,1,1,0,1,0,0,27,0,22,0,0,0,0,0,0,0.01981579374253905,11642927.475728156,2,2,0,1,1,0,0,0,0,0
305722520,1475657055,2,68,0,1,0,1,0,0,31,0,13,0,0,0,0,1,1,0.20717721557114963,21386334.13043478,1,2,0,1,0,0,0,0,0,0
491247738,1681592613,19,128,0,0,0,2,0,0,51,0,23,0,0,0,0,1,1,0.2921324308338096,13035601.65116279,0,2,0,1,0,0,0,0,0,0
296485347,1234549,14,26,1,1,1,2,0,0,46,1,9,0,0,0,0,1,0,240.15661334089344,45724.03703703704,2,2,0,1,1,0,0,0,0,0
194412057,723964879,0,184,0,1,0,2,0,0,43,0,27,0,1,1,0,1,0,0.2685379669245834,3913323.67027027,1,2,0,0,0,0,0,1,0,1
